9.993554884266380167e-01 , -1.217159307139491567e-02 , -3.377069844791077274e-02 , -3.128856941075153220e-01
2.347133646061711279e-02 , -4.902474662630045277e-01 , 8.712671910427114419e-01 , -1.109244558996849372e+00
-2.716070905384941614e-02 , -8.714982926803751528e-01 , -4.896458125409463569e-01 , 6.478071689233243502e-01
